id,age_asvab,hgc_mom,hgc_dad,asvab_general_sci,asvab_arith_reasoning,asvab_word_know,asvab_para_comp,asvab_nmbr_oper,asvab_coding_speed,asvab_autoshop_info,asvab_math_know,asvab_mech_comp,asvab_electr_info,abl_social
954,16,16,12,-171.83165,-242.91833,536.82526,-287.81262,18233.252,10827.097,-1191.6945,-44.287388,-318.29907,-229.50748,
955,13,16,16,758.67542,605.36322,881.77057,875.95062,16868.375,7058.2505,-1243.6216,345.73581,255.62952,235.17758,-.32320017
956,14,16,17,167.54231,724.88934,870.0705,1160.9406,25907.133,8000.1748,-947.09534,732.95868,-170.91035,-216.15149,.46842358
957,13,12,18,1570.6754,995.36322,1404.7706,1764.9507,24777.375,9613.251,41.878521,1033.7358,734.62952,1334.1776,-1.5501025
958,17,12,16,157.00002,366,-681,597,19661,5770,-375,500.00003,109.00001,31.999973,-.19985871
959,14,12,16,-676.4577,-1257.1106,-536.9295,-966.05939,5261.1333,3076.1746,-1148.5953,-677.04132,-1049.9104,-1471.1515,-1.3647759
960,17,12,12,-144.99998,-169,-94.999985,-227.99998,15911,9314,-653,389.00003,69.000008,-1908,
962,17,17,14,1350,73.999992,878,743,10955,7957,810,515,729,2171,.061428733
964,15,16,16,984.27051,1207.2416,559.41681,1775.6698,24786.439,12743.678,-1179.9958,1838.5278,-181.30704,-273.22543,1.5597832
967,15,16,16,-211.72951,860.24158,677.41681,1110.6698,26831.439,8263.6777,-809.49585,1996.5278,-89.30703,276.77457,.12733345
970,14,16,18,493.5423,977.88934,-289.9295,-318.05942,18932.133,8222.1748,-887.0954,627.95868,327.08966,-550.15149,-.12246681
971,14,18,16,67.542313,-292.11063,340.0705,940.94061,14023.134,10028.175,-1097.0953,506.95868,-389.91034,-682.15149,.88145196
975,17,12,14,413,-14.000006,-123.99998,-200.99998,11959,7446,147.50002,401.00003,452,779,-.19985871
976,16,12,14,861.16833,-454.91833,165.82527,401.18738,10922.252,4498.0967,152.30554,-387.28738,666.70093,-1173.5074,1.4990717
978,17,16,18,1711,1638,1984,1113,24750,11833,-1054,2016,404,107.99998,-.64783043
981,16,12,16,-548.83167,-2222.9185,-752.17474,-2053.8125,17839.252,4812.0967,-634.69446,-636.28741,-881.29907,-519.50745,-1.1887585
983,13,13,14,815.67542,325.36322,619.77057,1426.9507,24008.375,10666.251,-364.12146,1179.7358,496.62952,-691.82239,.63094074
985,16,7,4,-1802.8317,-2861.9185,-2809.1748,-1740.8126,9756.252,-158.90352,-2283.6946,-1915.2874,-2007.2991,-2109.5076,
986,17,12,18,242.00002,1335,180.00002,699,23810,7391,-404.5,1359,47.000008,281.99997,.95737213
987,14,12,18,1447.5424,475.88937,386.0705,739.94061,14539.134,5750.1748,-300.09537,1108.9586,442.08966,-28.151485,-.52558601
988,14,12,,648.5423,1543.8894,1323.0704,1449.9406,31522.133,12044.175,-404.09534,1294.9586,269.08966,-897.15149,.91999072
989,14,13,16,416.5423,-136.11063,991.0705,687.94061,20547.133,14005.175,-569.09534,401.95868,-152.91035,305.84851,.21954642
990,16,,12,-712.83167,328.08167,-434.17471,260.18738,17877.252,10658.097,-622.69446,690.71259,8.7009354,-517.50745,.60312837
996,16,14,14,-378.83167,16.081659,-724.17474,-116.81261,13081.252,4944.0967,-1390.1945,197.71262,-402.29907,-1449.5074,1.4990717
997,17,13,12,121.00002,708,-171.99998,-74.999985,25331,11054,-469,1490,68.000008,-80.000023,.95737213
998,15,11,11,-616.72949,-1237.7584,283.41684,382.66974,14019.439,6975.6782,-753.99585,-623.47217,-1985.307,106.77457,.015498633
999,15,12,12,132.27049,231.24158,465.41684,97.669754,15090.439,5074.6782,-372.49585,-900.47217,-123.30703,-746.2254,-.002263665
1000,16,15,16,-34.83165,-533.91833,380.82529,-1525.8126,19864.252,-5037.9033,-283.19446,-2199.2874,-418.29907,-2008.5074,1.4990717
1002,13,,,-1181.3246,-592.63678,-1004.2294,-1170.0493,21750.375,779.25055,-1861.1216,297.73581,-1730.3705,-1369.8224,.77861226
1003,15,16,7,-540.72949,-629.75842,-859.58319,403.66974,17100.439,9683.6777,-1786.9958,-227.47214,-1368.307,-1391.2255,.31078491
1004,13,16,7,-45.32457,182.36322,-676.22943,78.950638,16150.375,5322.2505,-1465.6216,-132.26419,-1928.3705,-1473.8224,-.27564108
1006,13,16,,-699.32458,-2067.6367,-289.2294,-762.04938,16530.375,4716.2505,-1481.6216,-480.26419,-1513.3705,-982.82239,-.2893517
1008,17,12,14,-45.999985,-381,422.00003,-191.99998,22361,12234,-1313,-257.99997,-948,-895,1.4053438
1009,15,12,14,12.270493,787.24158,231.41682,605.66974,30650.439,14239.678,-906.99585,1806.5278,-340.30704,-505.22543,-.83166003
1011,16,12,17,1273.1683,1523.0817,1318.8253,1238.1874,23450.252,8373.0967,-575.19446,1796.7126,761.70093,332.49252,-1.7113333
1013,14,14,14,-351.4577,587.88934,77.07048,339.94058,24375.133,11776.175,-852.59534,1061.9586,60.089653,-863.15149,-.35865518
1014,15,14,16,-241.72951,109.24157,-700.58319,-1966.3302,12969.439,5107.6782,-1573.4958,656.52783,-743.30701,-1664.2255,.38331729
1016,17,12,,299,445,-386.99997,-351,22766,11100,-842,1293,-497,-1521,
1017,13,12,,-393.32458,-1656.6368,-44.229416,-340.04938,11246.375,6143.2505,-1030.1216,-779.26422,-604.37048,-573.82239,
1018,15,16,12,-169.72951,1001.2416,47.416824,338.66974,27667.439,7012.6782,-598.49585,519.52783,154.69296,-355.22543,-.35125732
1019,14,17,14,212.54231,1205.8894,1138.0704,471.94058,30112.133,9516.1748,-689.09534,1417.9586,124.08965,391.84851,-.40911523
1020,16,14,12,-836.83167,-428.91833,-1502.1747,-1188.8126,13419.252,5194.0967,-476.19446,-535.28741,-696.29907,-2060.5076,1.4990717
1022,16,18,15,368.16833,212.08167,455.82529,489.18738,13974.252,7806.0967,-503.19446,274.71262,11.700935,1241.4926,-.55410248
1024,16,14,,1202.1683,1323.0817,718.82526,1879.1874,27664.252,13502.097,-253.69446,1885.7126,-282.29907,-9.507473,1.0511
1025,16,16,16,811.16833,645.08167,574.82526,590.18738,21642.252,7932.0967,-733.69446,615.71259,-294.29907,1316.4926,-.10613076
1026,17,12,10,867,68.999992,807,734,21727,6986,-673.5,501.00003,-314,-370.00003,-1.9917455
1027,16,12,12,-828.83167,-1305.9183,-906.17474,-1793.8126,13552.252,2210.0964,-1020.1945,-899.28741,-796.29907,-1513.5074,1.4990717
1029,15,10,11,215.27049,221.24158,473.41684,245.66975,16104.439,11780.678,-985.99585,536.52783,14.69297,-233.22543,.61013919
1030,16,10,12,1747.1683,69.081657,710.82526,282.18738,19993.252,8895.0967,-698.69446,718.71259,341.70093,-51.507473,-2.4205923
1032,15,11,11,-562.72949,-502.75842,-1197.5831,-1059.3302,16050.439,5903.6782,-1279.9958,-237.47214,-1020.307,-1734.2255,.31642497
1034,15,10,13,-986.72949,-851.75842,-1035.5831,-1523.3302,8595.4395,4573.6782,-1326.9958,-630.47217,-1866.307,-2120.2253,1.629442
1037,15,,,-1568.7295,-2188.7585,-2629.5833,-1453.3302,10744.439,3270.6782,-1379.9958,-1890.4722,-1082.307,-2262.2253,-1.4151894
1039,13,11,,-1105.3246,-1383.6368,-1170.2294,-633.04938,15710.375,7026.2505,-1176.6216,-648.26422,-1128.3705,-780.82239,.50992256
1042,15,10,11,-615.72949,-689.75842,-1439.5831,-500.33026,12676.439,5652.6782,-1141.4958,-400.47214,-871.30701,-631.2254,-.028357459
1046,14,12,,-712.4577,-1597.1106,-1244.9296,-516.05939,8281.1338,4822.1748,-1410.0955,-1552.0414,-1511.9104,-1586.1515,-.4307434
1047,17,12,,-803,-1878,-1810,-1149,6819,2775,-1274,-1184,-1140,-750,1.4053438
1049,14,10,8,-426.4577,-996.11066,-1124.9296,-1111.0594,11046.134,5580.1748,-1245.0955,-71.041328,-1667.9104,-997.15149,-.60660785
1050,16,9,,-1857.8317,-2952.9185,-1959.1747,-1986.8126,5690.2515,3189.0964,-1493.1945,-2096.2874,-2210.2991,-1853.5074,-.55410248
1051,15,9,,-1727.7295,-2487.7585,-2025.5831,-1827.3302,8083.4395,1980.6781,-1916.9958,-883.47217,-1803.307,-2139.2253,
1053,16,12,12,-939.83167,277.08167,-931.17474,274.18738,15504.252,6129.0967,-881.69446,-131.28738,-1026.2991,-995.50745,.78981262
1054,14,12,8,-1313.4576,-819.11066,-1821.9296,-1849.0594,11266.134,4881.1748,-1887.5955,-780.04132,-650.91034,-1577.1515,.80374748
1056,17,11,,-766,-595,-539,-735,18312,4240,-1308,404.00003,-1278,-712,.50940043
1057,16,11,,-1290.8317,-898.91833,-1864.1747,-1379.8126,15203.252,4393.0967,-1437.1945,-348.28738,-1495.2991,-1686.5074,-.55410248
1060,13,9,16,380.67542,-427.63678,183.77058,511.95062,25066.375,5993.2505,-809.62152,583.73578,-603.37048,-105.82241,-.62028801
1061,14,12,11,-139.45769,256.88937,-692.9295,-361.05942,14533.134,4661.1748,-1224.0955,-395.04132,-565.91034,-1039.1515,-.034523707
1062,16,13,11,-870.83167,-711.91833,-428.17471,-1474.8126,13984.252,4373.0967,-1314.6945,-1166.2874,-388.29907,-590.50745,.34184095
1065,17,12,12,-962,-729,-712,-1339,17589,9831,-1335.5,-848,-1548,-1284,.95737213
1066,13,13,12,-56.32457,-335.63678,911.77057,802.95062,25104.375,9326.251,-843.12146,170.73581,-639.37048,-92.822411,-.74812627
1070,16,12,13,66.16835,220.08167,-362.17471,-310.81262,10690.252,6608.0967,-1137.1945,282.71262,-419.29907,-613.50745,
1073,16,14,18,897.16833,937.08167,1695.8253,1334.1874,30380.252,11274.097,-490.19446,1434.7126,64.700935,-533.50745,1.4990717
1074,14,14,18,1031.5424,1132.8894,593.0705,1300.9406,28102.133,9847.1748,-299.09534,1436.9586,717.08966,592.84851,-.44974765
1075,14,16,12,-387.4577,285.88937,147.07048,815.94061,27352.133,12976.175,-1080.0953,1245.9586,-261.91034,-966.15149,.79744911
1078,14,12,16,-70.457687,-350.11063,-860.9295,-277.05942,16758.133,6956.1748,-661.09534,-311.04132,-76.910347,-741.15149,-.31935278
1081,14,18,18,776.5423,1443.8894,1295.0704,734.94061,22325.133,10483.175,-442.09534,1441.9586,1083.0896,204.84851,-.29757935
1082,15,16,20,560.27051,865.24158,2131.4167,858.66974,28310.439,11167.678,-625.99585,1712.5278,94.69297,-84.225426,-.083331376
1083,17,14,16,694,-32.000008,455.00003,942,21759,13283,-293.5,1205,259,-104.00002,
1084,15,14,16,270.27048,-66.75843,510.41684,436.66974,22052.439,12492.678,-673.49585,1078.5278,3.69297,-568.2254,-.056266882
1093,15,13,,582.27051,-662.75842,-336.58316,261.66974,7637.4395,3773.6782,-884.49585,-26.472141,133.69296,-972.2254,-.41816962
1105,14,14,14,-763.4577,347.88937,-436.9295,-223.0594,14168.134,9735.1748,-993.09534,194.95868,-231.91035,-301.15149,1.4227543
1108,14,15,12,188.54231,41.889366,-364.9295,-530.05939,23158.133,5774.1748,-628.59534,-402.04132,-833.91034,-165.15149,.10799342
1109,13,13,12,591.67542,-852.63678,121.77058,410.95062,21666.375,10765.251,-754.12146,561.73578,460.62952,-945.82239,.84132373
1113,16,12,12,1939.1683,1356.0817,1367.8253,1177.1874,26917.252,12970.097,-106.69447,1996.7126,212.70093,1062.4926,.34184095
1114,14,12,12,109.54231,-229.11063,-499.9295,495.94058,20091.133,7167.1748,-673.59534,-200.04132,-164.91035,-928.15149,1.1832263
1116,14,17,13,589.5423,449.88937,710.0705,989.94061,28845.133,15327.175,-780.09534,1888.9586,-430.91034,-142.15149,.18761165
1117,13,17,13,-562.32458,25.363214,-684.22943,402.95062,25386.375,7076.2505,-909.62152,219.73581,-904.37048,-498.82242,-1.1920376
1118,17,12,12,352,849,1742,1121,26092,11714,-1031.5,1412,-148,-436.00003,-.19985871
1120,17,10,12,911,1509,1027,1330,28067,12027,-954,2209,171,46.999973,
1122,17,12,13,795,1266,1472,973,28963,15552,-558,1898,54.000008,-358.00003,.95737213
1123,13,12,13,26.67543,433.36322,443.7706,499.95062,14905.375,5705.2505,-600.12146,144.73581,-166.37048,-120.82241,.88242775
1124,15,10,10,87.270493,-73.75843,-1287.5831,-1200.3302,14480.439,6171.6782,-1699.4958,-126.47215,-1250.307,-955.2254,-2.1637723
1126,17,12,12,569,949,650,-459,22273,5879,-1189,1330,-1449,582,1.4053438
1128,13,13,12,-236.32457,-18.636786,-337.2294,-348.04938,16328.375,7431.2505,-887.12146,131.73581,-877.37048,-917.82239,.59335923
1132,16,12,12,-1112.8317,-2341.9185,-994.17474,-1124.8126,9251.252,3163.0964,-1669.6945,-2523.2874,-1583.2991,-1179.5074,
1135,13,16,18,824.67542,795.36322,552.77057,1131.9507,16915.375,4679.2505,-279.12146,1006.7358,286.62952,666.17761,.60419893
1138,16,18,20,-60.83165,-61.918343,629.82526,-302.81262,28055.252,13000.097,-1129.6945,934.71259,-99.299065,-659.50745,
1140,13,18,20,830.67542,1705.3632,1474.7706,1753.9507,27646.375,12950.251,-789.12146,1884.7358,673.62952,79.177589,-.64299786
1145,15,13,12,840.27051,89.24157,875.41681,1407.6698,22489.439,10728.678,-832.99585,1621.5278,562.69299,240.77457,-.82875425
1150,13,16,14,682.67542,-169.63678,-338.2294,942.95062,20942.375,6990.2505,-632.12146,685.73578,96.629524,-228.82242,-.53095925
1155,15,14,18,-203.72951,-65.75843,390.41684,-957.33026,25858.439,8809.6777,-1513.9958,515.52783,-549.30701,-2043.2255,-.57903272
1156,13,12,16,-921.32458,-442.63678,-1174.2294,-1342.0493,22783.375,10125.251,-1272.1216,850.73578,-1899.3705,-1341.8224,1.1415761
1157,17,14,16,-322,-340,379.00003,-150.99998,21604,12928,-1538.5,910,-562,-1950,
1161,16,12,12,-118.83165,-752.91833,17.825272,136.18739,11776.252,3885.0964,-1359.6945,-2720.2874,-1202.2991,-2624.5076,1.4990717
1162,17,14,12,501,611,468.00003,482,18573,4239,-502.5,1374,-392,-446.00003,.50940043
1163,14,12,18,210.54231,505.88937,857.0705,1014.9406,27965.133,6721.1748,-646.59534,1129.9586,257.08966,-256.15149,.23358232
1164,15,12,12,263.27048,607.24158,867.41681,792.66974,21805.439,5462.6782,-796.49585,849.52783,-268.30704,-345.22543,-.051135574
1165,14,12,12,270.5423,504.88937,215.07048,817.94061,19231.133,6890.1748,-877.09534,311.95868,3.0896528,118.84852,1.0921168
1167,17,14,12,379,646,730,360,20126,7462,182.00002,1072,317,-225.00003,1.4053438
1168,16,14,12,129.16835,-391.91833,-201.17473,-1815.8126,19377.252,4991.0967,-389.19446,808.71259,-124.29906,-586.50745,
1169,14,14,12,-299.4577,-559.11066,-481.9295,-661.05939,20213.133,6824.1748,-1367.0955,-302.04132,6.0896525,-628.15149,-1.0292623
1170,16,12,18,877.16833,1255.0817,1608.8253,1113.1874,27555.252,10524.097,123.30554,1739.7126,440.70093,920.49255,
1171,13,12,18,829.67542,795.36322,816.77057,762.95062,21861.375,8850.251,-717.12146,1369.7358,646.62952,510.17758,.89886665
1175,15,14,12,280.27048,404.24158,50.416824,1083.6698,25728.439,9992.6777,-1317.4958,1263.5278,-89.30703,-1131.2255,.47911343
1178,15,12,16,1792.2705,1826.2416,1332.4169,1074.6698,32683.439,11826.678,-553.99585,1504.5278,926.69299,93.774574,-1.4656563
1179,15,16,16,298.27048,35.24157,372.41684,-74.330246,18535.439,7738.6782,-1140.4958,902.52783,311.69296,-365.22543,
1180,13,16,16,790.67542,703.36322,1934.7706,954.95062,20239.375,9441.251,-728.12146,599.73578,527.62952,556.17761,-.1829257
1181,15,15,13,1126.2705,1398.2416,1259.4169,2035.6698,28112.439,9715.6777,-628.99585,1695.5278,831.69299,181.77457,-.15114076
1182,17,12,11,-124.99998,18.999994,342.00003,-307,19707,5254,-965.5,450.00003,-269,-553,.061428733
1183,15,12,11,-603.72949,614.24158,-774.58319,-30.330248,24147.439,8372.6777,-970.49585,220.52786,-798.30701,-796.2254,.44169039
1184,17,13,12,-561,117.99999,213.00002,681,14209,5650,-979,-139.99997,-1031,-2299,-1.3570895
1185,14,13,12,475.5423,1108.8894,1316.0704,1589.9406,19917.133,11274.175,-509.09534,1054.9586,413.08966,927.84851,-1.5754352
1186,17,12,12,1059,1697,344.00003,787,24617,13164,-631,1689,126.00001,40.999973,-.46114615
1187,14,12,12,574.5423,1053.8894,448.0705,200.9406,28249.133,9850.1748,-758.09534,1318.9586,327.08966,-625.15149,.75492674
1188,14,12,12,431.5423,400.88937,337.0705,38.940594,24926.133,12138.175,-977.59534,1183.9586,-351.91034,-366.15149,1.2074028
1189,15,13,16,1173.2705,840.24158,1262.4169,2095.6697,17073.439,10870.678,-401.49585,1507.5278,161.69296,1462.7745,.59274679
1190,16,12,16,225.16835,-198.91833,-114.17473,394.18738,22101.252,11835.097,-699.69446,372.71262,-770.29907,-589.50745,1.4990717
1191,16,12,12,329.16833,233.08167,299.82529,566.18738,23296.252,5721.0967,75.305527,1325.7126,233.70093,171.49252,1.0511
1192,17,11,,1308,-319,374.00003,1457,21042,9275,-465,-251.99997,915,312.99997,
1193,15,12,11,1140.2705,946.24158,834.41681,982.66974,30811.439,9308.6777,-226.49583,1448.5278,459.69296,505.77457,.55680084
1194,13,12,11,335.67542,976.36322,472.7706,1176.9507,22481.375,10826.251,-878.12146,1052.7358,454.62952,68.177589,.47152051
1198,17,12,,-1251,-2605,-1860,-751,13602,7922,-1158.5,-1624,-340,-1118,.24811301
1201,13,10,,-48.32457,-1547.6368,413.7706,-965.04938,18045.375,6519.2505,-722.62146,-414.26419,354.62952,-472.82242,-.27223077
1202,16,12,11,-243.83165,32.081657,-911.17474,-995.81262,20052.252,9844.0967,-873.69446,96.712608,-305.29907,-577.50745,1.4990717
1203,16,10,,-1201.8317,-1969.9183,-2363.1748,-1429.8126,4927.2515,1291.0964,-2049.6946,-2248.2874,-1648.2991,-2617.5076,1.4990717
1204,14,10,,-1012.4577,-1191.1106,-497.9295,-1325.0594,9667.1338,2012.1746,-748.59534,-1941.0414,-1211.9104,-1497.1515,-.69798738
1205,17,15,,161.00002,184,224.00002,1050,28409,10639,-849,476.00003,-20.999992,-476.00003,-2.2530329
1206,13,13,12,420.67542,-125.63679,-367.2294,-339.04938,15199.375,5623.2505,-359.62146,516.73578,-1488.3705,-214.82242,.48747379
1208,15,13,,-1247.7295,-115.75843,-1279.5831,-925.33026,12909.439,9142.6777,-1426.4958,-310.47214,-372.30704,-1741.2255,.10737199
1209,14,12,,-1177.4576,-2246.1106,-1167.9296,-842.05939,10328.134,1571.1746,-1462.5955,-1244.0414,-1537.9104,-1715.1515,-.61746222
1210,14,12,,-1238.4576,-1752.1106,-1387.9296,-1941.0594,10217.134,-3335.8254,-583.09534,-716.04132,-1620.9104,-1438.1515,.23696531
1211,17,11,,-1356,-273,-1274,-850,18347,5078,-1242.5,-224.99997,-1487,-1547,1.4053438
1212,14,11,,-1197.4576,-795.11066,-1885.9296,-418.05942,21621.133,6264.1748,-1335.5955,-351.04132,-1124.9104,-2149.1514,.79409254
1213,13,11,,-798.32458,-1528.6368,-1549.2294,-893.04938,8884.375,5121.2505,-1972.1216,-613.26422,-1997.3705,-1610.8224,.51894206
1214,15,11,,-1999.7295,-2598.7585,-1264.5831,-1691.3302,7972.4395,2084.6782,-1864.9958,-1506.4722,-581.30701,-1703.2255,-2.6080875
1217,16,11,,-541.83167,-480.91833,-920.17474,-383.81262,8192.252,4380.0967,-1265.6945,-288.28738,-350.29907,-689.50745,1.4990717
1218,14,12,,-852.4577,-1380.1106,-169.92952,-352.05942,16211.134,4863.1748,-1232.5955,-600.04132,-1053.9104,-870.15149,-.10920606
1219,13,12,,-715.32458,-987.63678,-2295.2295,-1360.0493,16099.375,5177.2505,-964.62146,-545.26422,-1752.3705,-1224.8224,-.65351486
1222,15,13,16,-768.72949,-1608.7584,-868.58319,-1180.3302,15965.439,-411.32184,-732.99585,-360.47214,-797.30701,-556.2254,.02142051
1223,17,15,10,-87.999985,883,681,453,18775,5419,-1050,918,-843,99.999977,-.64783043
1225,17,13,12,-1042,-171,-456.99997,-350,14017,3935,-1767.5,-147.99997,-1932,-663,
1226,17,15,12,342,-168,430.00003,218.00002,14316,11692,-753,312.00003,90.000008,-445.00003,.95737213
1227,14,16,20,846.5423,1054.8894,650.0705,198.9406,24112.133,6335.1748,-478.59534,891.95868,203.08965,364.84851,.21954642
1228,17,14,14,259,-320,494.00003,-177.99998,14078,4887,-100.49999,980,203,-136.00003,.95737213
1229,13,14,14,-5.3245702,-440.63678,-394.2294,-11.049365,9765.375,5290.2505,-1328.6216,305.73581,-791.37048,256.17758,.89886665
1230,13,16,12,864.67542,1015.3632,938.77057,653.95062,20379.375,9337.251,-21.621483,306.73581,899.62952,834.17761,-.060372178
1231,17,17,18,1300,1400,-68.999985,1147,23698,14973,-661.5,2122,356,587,1.4053438
1232,14,17,18,1615.5424,-401.11063,243.07048,-130.0594,25400.133,7728.1748,-1177.0953,379.95868,-27.910347,-508.15149,-1.0803874
1233,14,18,18,173.54231,500.88937,1004.0705,1310.9406,20301.133,5304.1748,-312.59537,740.95868,577.08966,-26.151485,.19294985
1234,14,16,17,915.5423,869.88934,937.0705,1388.9406,22416.133,5614.1748,5.4046326,1136.9586,843.08966,494.84851,-.79490662
1235,14,16,16,2081.5422,1703.8894,605.0705,2042.9406,25561.133,12026.175,185.40465,1301.9586,269.08966,1300.8485,.67575556
1237,14,19,14,66.542313,-166.11063,560.0705,-455.05942,12396.134,6411.1748,-496.59534,537.95868,142.08965,-224.15149,1.4227543
1239,14,20,16,1772.5424,1696.8894,1368.0704,2070.9407,23916.133,9244.1748,-119.09537,1391.9586,1307.0896,1409.8485,-1.1140734
1240,15,16,18,907.27051,-246.75842,5.4168248,-34.33025,19948.439,10237.678,-603.99585,441.52786,671.69299,-347.22543,.55259621
1245,17,16,13,776,313,1219,1366,22864,10007,-898.5,1356,-25.999992,-95.000023,-.19985871
1246,17,17,17,-1334,-2662,-1863,-1565,-2328,876.00006,-1480.5,-897,-1021,-2390,
1247,15,17,17,1906.2705,1607.2416,1146.4169,2086.6697,20319.439,-1090.3219,-465.99585,2454.5278,1891.693,752.7746,-1.2512925
1248,13,17,17,612.67542,997.36322,-283.2294,888.95062,20108.375,7325.2505,-1079.6216,1421.7358,-446.37048,-384.82242,1.2422099
1249,16,14,16,-198.83165,-684.91833,-51.174728,79.187393,18518.252,10042.097,-1007.1945,626.71259,97.700935,-519.50745,.78981262
1250,15,14,16,102.27049,1006.2416,45.416824,1100.6698,36596.438,7543.6782,-946.49585,667.52783,72.69297,115.77457,.21587768
1251,16,16,16,720.16833,1662.0817,261.82529,421.18738,24544.252,12138.097,-470.19446,1823.7126,-22.299065,-183.50748,-1.0020741
1252,15,14,,657.27051,480.24158,537.41681,643.66974,19852.439,6801.6782,224.50417,933.52783,261.69296,527.7746,.80504709
1253,13,14,16,806.67542,-14.636786,-249.22942,1141.9507,28024.375,10849.251,-640.12146,1049.7358,595.62952,7.1775856,1.6505518
1254,15,16,16,895.27051,1577.2416,1032.4169,1404.6698,29050.439,12723.678,-638.49585,2594.5278,185.69296,-448.22543,.17943646
1258,15,13,,-617.72949,-531.75842,-255.58318,-957.33026,11765.439,3891.6782,-745.49585,-801.47217,-1405.307,-929.2254,
1259,13,13,,-508.32458,-627.63678,-1925.2294,-1078.0493,21733.375,826.25055,-1444.1216,-362.26419,-1925.3705,-1400.8224,-.52115905
1261,16,12,13,-344.83167,-520.91833,-880.17474,-727.81262,15740.252,7278.0967,-996.69446,-1892.2874,-1317.2991,-1686.5074,1.0511
1262,13,12,13,-976.32458,-333.63678,-602.22943,-1249.0493,21910.375,1250.2505,-1628.1216,-626.26422,-1383.3705,-1673.8224,.42848501
1264,13,12,11,-277.32458,-137.63678,-920.22943,-860.04938,19073.375,8729.251,-1152.1216,146.73581,-378.37048,1.1775857,-.81887412
1265,17,13,12,-133.99998,-110.00001,65.000015,882,28055,12912,-615,1251,-130,-317.00003,1.4053438
1267,16,14,16,1321.1683,1822.0817,919.82526,1379.1874,30202.252,12546.097,615.80554,1746.7126,821.70093,1387.4926,.34184095
1268,17,13,12,-1058,-727,-1172,211.00002,16895,9526,-1466,-304.99997,-104.99999,-809,-1.9917455
1269,16,13,12,572.16833,327.08167,991.82526,772.18738,23621.252,14900.097,-443.19446,761.71259,-273.29907,-255.50748,.34184095
1270,16,13,16,1168.1683,-100.91834,1420.8253,1083.1874,16039.252,9092.0967,-244.69446,745.71259,314.70093,303.49252,-1.0020741
1273,17,13,12,538,533,457.00003,-218.99998,14016,-3058,1051.5,-695,110.00001,739,
1274,17,12,12,352,126.99999,538,472,19903,11395,-706.5,574,-352,383.99997,
1276,17,,12,-789,-840,-854,-366,19067,11144,-1416,389.00003,-734,-1210,.69608468
1277,15,,12,1.2704922,-531.75842,207.41682,-534.33026,17586.439,10167.678,-663.49585,876.52783,70.69297,-505.22543,.0077611096
1278,15,12,13,1278.2705,1318.2416,361.41684,1154.6698,30396.439,7542.6782,-596.99585,1413.5278,269.69296,-86.225426,-.80102491
1279,15,12,13,1639.2705,853.24158,452.41684,844.66974,26562.439,11873.678,-287.49585,1240.5278,484.69296,570.7746,.40042785
1281,13,13,12,1104.6754,1248.3632,686.77057,792.95062,33675.375,10957.251,-835.12146,1262.7358,496.62952,-239.82242,-.076565705
1282,16,12,12,1741.1683,1590.0817,1415.8253,676.18738,20924.252,9680.0967,-346.69446,1372.7126,1102.7009,1420.4926,1.4990717
1283,14,12,12,1150.5424,634.88934,1553.0704,1120.9406,19379.133,9289.1748,1512.9047,700.95868,1251.0896,1497.8485,.44893369
1286,14,16,19,721.5423,851.88934,417.0705,1556.9406,22865.133,9354.1748,29.904633,1288.9586,436.08966,421.84851,-.39125118
1287,15,11,12,647.27051,-137.75842,452.41684,78.669754,12488.439,6004.6782,73.00415,347.52786,-152.30704,-370.22543,-.79808974
1288,14,17,16,1196.5424,857.88934,368.0705,1316.9406,29922.133,9884.1748,-560.59534,2230.9587,385.08966,329.84851,1.4150168
1290,16,16,18,746.16833,345.08167,795.82526,399.18738,24086.252,7233.0967,-668.69446,952.71259,73.700935,-539.50745,.34184095
1292,15,15,15,-58.729507,-579.75842,68.416824,-379.33026,14854.439,8264.6777,-1011.9958,21.527859,-703.30701,-417.22543,-.65365887
1293,16,12,13,439.16833,-26.918341,477.82529,945.18738,20422.252,7103.0967,348.30554,1087.7126,192.70093,-128.50748,
1294,13,16,16,631.67542,420.36322,157.77058,31.950636,15083.375,2458.2505,-375.12149,550.73578,202.62952,-204.82242,-.30385551
1296,14,17,18,474.5423,1005.8893,240.07048,1036.9406,24274.133,10471.175,-1003.0953,1308.9586,-263.91034,-845.15149,1.2900758
1297,17,16,18,-58.999985,-112.00001,-178.99998,703,20130,9056,-500.5,677,-189,-270.00003,-.013174414
1298,16,17,,-1329.8317,-1387.9183,-771.17474,-1461.8126,12673.252,5959.0967,-1345.1945,-1412.2874,-1986.2991,-877.50745,1.4990717
1299,15,16,16,-1022.7295,-248.75842,-865.58319,-731.33026,11679.439,4314.6782,-447.99585,-204.47214,-160.30704,120.77457,.47217318
1300,13,16,16,429.67542,1023.3632,-37.229416,524.95062,27743.375,7554.2505,-667.62152,1010.7358,-30.370476,-194.82242,.58729118
1301,13,12,15,318.67542,185.36322,-798.22943,-586.04938,17884.375,7509.2505,-1274.1216,-22.264194,-223.37048,-629.82239,.47152051
1304,17,19,12,952,1198,551,841,24484,10118,1016,1316,1576,1491,-.64783043
1305,16,19,12,213.16835,713.08167,993.82526,771.18738,25013.252,12356.097,148.80554,1615.7126,1074.7009,241.49252,1.0511
